date,sentiment,sentiment_score
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,neutral,0.0
2015-05-05,positive,0.6369
2015-05-05,positive,0.8176
2015-05-05,positive,0.34
2015-05-05,negative,-0.4389
2015-05-05,negative,-0.8987
2015-05-05,neutral,0.0
2015-05-04,neutral,-0.126
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.7003
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.9199
2015-05-04,positive,0.7713
2015-05-04,neutral,0.0
2015-05-04,negative,-0.688
2015-05-04,positive,0.4939
2015-05-04,positive,0.3612
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.9468
2015-05-04,negative,-0.4767
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.3818
2015-05-04,positive,0.7964
2015-05-04,negative,-0.9541
2015-05-04,neutral,0.0
2015-05-04,positive,0.4925
2015-05-04,positive,0.802
2015-05-04,positive,0.4588
2015-05-04,neutral,0.1655
2015-05-04,positive,0.8477
2015-05-04,neutral,0.0
2015-05-04,negative,-0.5574
2015-05-04,negative,-0.5647
2015-05-04,positive,0.7579
2015-05-04,positive,0.8074
2015-05-04,neutral,-0.128
2015-05-04,neutral,0.0
2015-05-04,positive,0.9559
2015-05-04,neutral,0.0
2015-05-04,positive,0.7167
2015-05-04,positive,0.4404
2015-05-04,positive,0.7783
2015-05-04,positive,0.5859
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.6478
2015-05-04,neutral,-0.09
2015-05-04,neutral,0.1761
2015-05-04,neutral,0.0
2015-05-04,positive,0.9032
2015-05-04,positive,0.779
2015-05-04,positive,0.296
2015-05-04,neutral,0.0
2015-05-04,positive,0.4215
2015-05-04,positive,0.4215
2015-05-04,negative,-0.5719
2015-05-04,positive,0.3612
2015-05-04,positive,0.8403
2015-05-04,neutral,0.0
2015-05-04,positive,0.6367
2015-05-04,positive,0.6808
2015-05-04,positive,0.6124
2015-05-04,positive,0.948
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0258
2015-05-04,neutral,0.0
2015-05-04,positive,0.926
2015-05-04,negative,-0.7496
2015-05-04,neutral,0.0
2015-05-04,positive,0.4449
2015-05-04,neutral,-0.1571
2015-05-04,negative,-0.223
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,neutral,0.0
2015-05-04,positive,0.9633
2015-05-03,positive,0.4404
2015-05-03,positive,0.25
2015-05-03,neutral,0.179
2015-05-03,neutral,0.0
2015-05-03,positive,0.4404
2015-05-03,negative,-0.9442
2015-05-03,neutral,0.0
2015-05-03,positive,0.8885
2015-05-03,positive,0.5994
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.7645
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0258
2015-05-03,neutral,0.0
2015-05-03,positive,0.799
2015-05-03,positive,0.4215
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.8748
2015-05-03,neutral,-0.1027
2015-05-03,positive,0.3744
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.4019
2015-05-03,neutral,-0.1027
2015-05-03,neutral,0.0
2015-05-03,negative,-0.8485
2015-05-03,positive,0.911
2015-05-03,neutral,0.0
2015-05-03,positive,0.7003
2015-05-03,positive,0.5106
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0516
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.9161
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.3829
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.5927
2015-05-03,positive,0.8176
2015-05-03,negative,-0.6227
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,negative,-0.791
2015-05-03,neutral,0.0
2015-05-03,positive,0.431
2015-05-03,negative,-0.8765
2015-05-03,positive,0.765
2015-05-03,neutral,0.0
2015-05-03,negative,-0.5994
2015-05-03,neutral,0.0
2015-05-03,positive,0.5994
2015-05-03,neutral,0.0
2015-05-03,positive,0.9062
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.8074
2015-05-03,neutral,-0.0258
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,neutral,0.0
2015-05-03,positive,0.6597
2015-05-03,neutral,0.0
2015-05-03,negative,-0.2204
2015-05-03,neutral,0.0
2015-05-03,neutral,0.1406
2015-05-02,neutral,0.0
2015-05-02,neutral,-0.1675
2015-05-02,neutral,0.0
2015-05-02,positive,0.7845
2015-05-02,neutral,0.0
2015-05-02,negative,-0.8824
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.2023
2015-05-02,neutral,0.0516
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.25
2015-05-02,positive,0.8126
2015-05-02,positive,0.8999
2015-05-02,neutral,0.0
2015-05-02,positive,0.8922
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.7945
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.296
2015-05-02,negative,-0.8689
2015-05-02,positive,0.6486
2015-05-02,neutral,0.0
2015-05-02,negative,-0.3182
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,negative,-0.4527
2015-05-02,neutral,0.0
2015-05-02,positive,0.9032
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,negative,-0.9152
2015-05-02,positive,0.9562
2015-05-02,neutral,0.0
2015-05-02,positive,0.5106
2015-05-02,neutral,0.0
2015-05-02,positive,0.7227
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,negative,-0.5318
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.2732
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.1779
2015-05-02,neutral,0.128
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,negative,-0.2732
2015-05-02,neutral,0.0
2015-05-02,positive,0.7783
2015-05-02,positive,0.7885
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,neutral,0.0
2015-05-02,positive,0.6808
2015-05-02,neutral,0.0
2015-05-01,positive,0.6705
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,positive,0.6346
2015-05-01,positive,0.9062
2015-05-01,positive,0.7717
2015-05-01,positive,0.9154
2015-05-01,positive,0.3875
2015-05-01,positive,0.8332
2015-05-01,neutral,0.0387
2015-05-01,positive,0.9577
2015-05-01,positive,0.6808
2015-05-01,neutral,0.0
2015-05-01,negative,-0.5656
2015-05-01,positive,0.8095
2015-05-01,positive,0.296
2015-05-01,positive,0.308
2015-05-01,neutral,0.0
2015-05-01,positive,0.9337
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,negative,-0.2885
2015-05-01,negative,-0.2368
2015-05-01,positive,0.8658
2015-05-01,neutral,0.0
2015-05-01,positive,0.8502
2015-05-01,neutral,0.0
2015-05-01,negative,-0.6249
2015-05-01,positive,0.9246
2015-05-01,neutral,0.0
2015-05-01,positive,0.5118
2015-05-01,negative,-0.6249
2015-05-01,neutral,0.1027
2015-05-01,positive,0.8578
2015-05-01,positive,0.5864
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,negative,-0.8977
2015-05-01,neutral,0.0
2015-05-01,positive,0.5859
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,positive,0.5859
2015-05-01,negative,-0.566
2015-05-01,negative,-0.4588
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,negative,-0.2617
2015-05-01,neutral,0.0
2015-05-01,negative,-0.891
2015-05-01,positive,0.2846
2015-05-01,neutral,0.0
2015-05-01,positive,0.7845
2015-05-01,neutral,0.0
2015-05-01,positive,0.6868
2015-05-01,positive,0.8271
2015-05-01,positive,0.5106
2015-05-01,positive,0.296
2015-05-01,positive,0.7579
2015-05-01,neutral,0.0
2015-05-01,positive,0.765
2015-05-01,neutral,0.0
2015-05-01,positive,0.3818
2015-05-01,neutral,0.0
2015-05-01,negative,-0.5583
2015-05-01,neutral,0.0
2015-05-01,positive,0.2579
2015-05-01,positive,0.8834
2015-05-01,positive,0.4215
2015-05-01,neutral,0.0
2015-05-01,negative,-0.3283
2015-05-01,negative,-0.2418
2015-05-01,positive,0.9237
2015-05-01,neutral,0.0
2015-05-01,neutral,0.128
2015-05-01,positive,0.4215
2015-05-01,negative,-0.7269
2015-05-01,neutral,0.0
2015-05-01,neutral,0.0
2015-05-01,positive,0.7391
2015-05-01,positive,0.6303
2015-05-01,positive,0.5423
2015-05-01,neutral,0.0
2015-05-01,negative,-0.8591
2015-05-01,positive,0.6369
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.5994
2015-04-30,negative,-0.8979
2015-04-30,positive,0.6997
2015-04-30,neutral,0.0
2015-04-30,negative,-0.6553
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,negative,-0.4334
2015-04-30,positive,0.2755
2015-04-30,neutral,0.0
2015-04-30,positive,0.5719
2015-04-30,negative,-0.6705
2015-04-30,negative,-0.5267
2015-04-30,positive,0.9112
2015-04-30,neutral,0.0
2015-04-30,negative,-0.705
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.802
2015-04-30,positive,0.4267
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.714
2015-04-30,positive,0.2732
2015-04-30,neutral,0.0
2015-04-30,negative,-0.6486
2015-04-30,neutral,0.0
2015-04-30,negative,-0.25
2015-04-30,positive,0.9172
2015-04-30,neutral,-0.1027
2015-04-30,positive,0.6486
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,negative,-0.3485
2015-04-30,neutral,-0.1603
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.775
2015-04-30,positive,0.5244
2015-04-30,neutral,0.0
2015-04-30,positive,0.5574
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.7096
2015-04-30,positive,0.6249
2015-04-30,positive,0.6908
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,negative,-0.3612
2015-04-30,neutral,0.0643
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,negative,-0.3365
2015-04-30,positive,0.8968
2015-04-30,neutral,-0.0451
2015-04-30,neutral,0.0
2015-04-30,neutral,-0.0516
2015-04-30,negative,-0.4404
2015-04-30,neutral,0.0
2015-04-30,negative,-0.4588
2015-04-30,negative,-0.296
2015-04-30,positive,0.9658
2015-04-30,positive,0.91
2015-04-30,negative,-0.8885
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.7506
2015-04-30,neutral,0.0
2015-04-30,positive,0.8625
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,neutral,0.0
2015-04-30,positive,0.5719
2015-04-30,neutral,0.0
2015-04-30,negative,-0.3348
2015-04-30,neutral,0.0
2015-04-30,negative,-0.8519
2015-04-29,neutral,-0.1531
2015-04-29,neutral,-0.0258
2015-04-29,neutral,0.0
2015-04-29,positive,0.8402
2015-04-29,negative,-0.4344
2015-04-29,positive,0.8876
2015-04-29,positive,0.7506
2015-04-29,positive,0.5647
2015-04-29,positive,0.9022
2015-04-29,positive,0.9409
2015-04-29,neutral,0.0
2015-04-29,positive,0.7096
2015-04-29,neutral,-0.128
2015-04-29,neutral,0.0
2015-04-29,positive,0.8555
2015-04-29,neutral,0.0
2015-04-29,negative,-0.872
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0516
2015-04-29,positive,0.7996
2015-04-29,neutral,-0.0603
2015-04-29,positive,0.7351
2015-04-29,positive,0.8388
2015-04-29,positive,0.7684
2015-04-29,neutral,0.0
2015-04-29,positive,0.7783
2015-04-29,negative,-0.7783
2015-04-29,negative,-0.836
2015-04-29,neutral,-0.0516
2015-04-29,neutral,0.0
2015-04-29,positive,0.8385
2015-04-29,positive,0.7672
2015-04-29,neutral,0.0
2015-04-29,negative,-0.3182
2015-04-29,negative,-0.6808
2015-04-29,positive,0.6124
2015-04-29,neutral,0.0
2015-04-29,negative,-0.2315
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,positive,0.9325
2015-04-29,negative,-0.5574
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,positive,0.7876
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,positive,0.7717
2015-04-29,negative,-0.7884
2015-04-29,positive,0.9117
2015-04-29,neutral,0.1109
2015-04-29,negative,-0.465
2015-04-29,neutral,0.0
2015-04-29,negative,-0.2023
2015-04-29,positive,0.927
2015-04-29,negative,-0.5224
2015-04-29,positive,0.6759
2015-04-29,positive,0.6007
2015-04-29,neutral,0.0
2015-04-29,negative,-0.34
2015-04-29,positive,0.4019
2015-04-29,positive,0.7783
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,positive,0.9313
2015-04-29,positive,0.8607
2015-04-29,positive,0.6124
2015-04-29,positive,0.2732
2015-04-29,neutral,0.0
2015-04-29,positive,0.876
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0772
2015-04-29,neutral,0.128
2015-04-29,negative,-0.8748
2015-04-29,positive,0.2023
2015-04-29,positive,0.6597
2015-04-29,positive,0.296
2015-04-29,neutral,0.0
2015-04-29,neutral,0.0
2015-04-29,positive,0.9482
2015-04-29,neutral,0.089
2015-04-28,positive,0.3818
2015-04-28,positive,0.7096
2015-04-28,neutral,0.0
2015-04-28,positive,0.7399
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,-0.1603
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0516
2015-04-28,neutral,0.0
2015-04-28,positive,0.6542
2015-04-28,negative,-0.6124
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,positive,0.5789
2015-04-28,neutral,0.0
2015-04-28,negative,-0.6124
2015-04-28,neutral,0.0772
2015-04-28,negative,-0.9274
2015-04-28,negative,-0.4939
2015-04-28,negative,-0.5794
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,negative,-0.6542
2015-04-28,positive,0.9001
2015-04-28,positive,0.4939
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,positive,0.4019
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,positive,0.4201
2015-04-28,negative,-0.6398
2015-04-28,negative,-0.8934
2015-04-28,neutral,0.0
2015-04-28,negative,-0.7269
2015-04-28,negative,-0.25
2015-04-28,neutral,0.0
2015-04-28,positive,0.7414
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,positive,0.6249
2015-04-28,negative,-0.3182
2015-04-28,negative,-0.25
2015-04-28,negative,-0.5719
2015-04-28,neutral,-0.1358
2015-04-28,neutral,0.128
2015-04-28,positive,0.6597
2015-04-28,neutral,0.0
2015-04-28,neutral,-0.128
2015-04-28,negative,-0.6808
2015-04-28,neutral,0.0
2015-04-28,negative,-0.7946
2015-04-28,positive,0.7525
2015-04-28,negative,-0.862
2015-04-28,neutral,0.0
2015-04-28,positive,0.9278
2015-04-28,positive,0.7579
2015-04-28,neutral,0.1027
2015-04-28,positive,0.2481
2015-04-28,negative,-0.8126
2015-04-28,positive,0.3612
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,neutral,0.0
2015-04-28,positive,0.4678
2015-04-28,neutral,-0.1419
2015-04-28,positive,0.2263
2015-04-28,neutral,0.0
2015-04-28,positive,0.8779
2015-04-28,positive,0.4767
2015-04-28,negative,-0.8402
2015-04-28,positive,0.25
2015-04-28,negative,-0.8622
2015-04-28,positive,0.3182
2015-04-28,negative,-0.34
2015-04-28,negative,-0.2323
2015-04-28,neutral,0.0
2015-04-28,neutral,-0.1027
2015-04-28,positive,0.659
2015-04-28,negative,-0.875
2015-04-28,positive,0.6908
2015-04-27,negative,-0.8591
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0772
2015-04-27,neutral,-0.0627
2015-04-27,neutral,0.0103
2015-04-27,negative,-0.34
2015-04-27,neutral,0.0
2015-04-27,negative,-0.742
2015-04-27,neutral,0.0
2015-04-27,negative,-0.3612
2015-04-27,positive,0.3818
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,positive,0.8074
2015-04-27,positive,0.2732
2015-04-27,positive,0.8844
2015-04-27,negative,-0.8402
2015-04-27,neutral,0.0
2015-04-27,negative,-0.4497
2015-04-27,negative,-0.8873
2015-04-27,positive,0.4215
2015-04-27,positive,0.805
2015-04-27,neutral,0.0
2015-04-27,negative,-0.3348
2015-04-27,positive,0.7639
2015-04-27,positive,0.6697
2015-04-27,negative,-0.6249
2015-04-27,neutral,0.0
2015-04-27,positive,0.5994
2015-04-27,positive,0.8555
2015-04-27,negative,-0.4019
2015-04-27,neutral,-0.0772
2015-04-27,positive,0.5563
2015-04-27,negative,-0.4572
2015-04-27,neutral,0.0
2015-04-27,positive,0.8957
2015-04-27,positive,0.875
2015-04-27,positive,0.875
2015-04-27,negative,-0.2621
2015-04-27,neutral,0.0
2015-04-27,negative,-0.4777
2015-04-27,positive,0.926
2015-04-27,neutral,0.0
2015-04-27,positive,0.3612
2015-04-27,neutral,0.0
2015-04-27,positive,0.8293
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0129
2015-04-27,positive,0.9322
2015-04-27,neutral,-0.0572
2015-04-27,positive,0.2649
2015-04-27,negative,-0.296
2015-04-27,positive,0.6369
2015-04-27,positive,0.8176
2015-04-27,negative,-0.8047
2015-04-27,positive,0.7783
2015-04-27,positive,0.644
2015-04-27,positive,0.4404
2015-04-27,positive,0.3612
2015-04-27,positive,0.7003
2015-04-27,negative,-0.5719
2015-04-27,positive,0.8213
2015-04-27,negative,-0.5994
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.1154
2015-04-27,positive,0.2406
2015-04-27,neutral,-0.0516
2015-04-27,neutral,-0.0603
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,-0.0634
2015-04-27,neutral,0.0
2015-04-27,negative,-0.5574
2015-04-27,positive,0.9294
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-27,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.4588
2015-04-26,positive,0.2732
2015-04-26,neutral,0.0
2015-04-26,positive,0.7269
2015-04-26,neutral,-0.128
2015-04-26,positive,0.8519
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.34
2015-04-26,neutral,0.0
2015-04-26,positive,0.8234
2015-04-26,neutral,0.0
2015-04-26,positive,0.9042
2015-04-26,neutral,-0.0351
2015-04-26,neutral,0.0
2015-04-26,positive,0.296
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.7351
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,negative,-0.4588
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.5859
2015-04-26,positive,0.4404
2015-04-26,negative,-0.836
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.2235
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,negative,-0.6757
2015-04-26,neutral,0.0
2015-04-26,negative,-0.9067
2015-04-26,negative,-0.3485
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,negative,-0.3612
2015-04-26,negative,-0.2235
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,negative,-0.9405
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.902
2015-04-26,neutral,0.0772
2015-04-26,negative,-0.8316
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.4939
2015-04-26,neutral,0.0
2015-04-26,positive,0.8194
2015-04-26,negative,-0.2411
2015-04-26,positive,0.872
2015-04-26,neutral,0.0422
2015-04-26,positive,0.5106
2015-04-26,neutral,0.0
2015-04-26,neutral,0.0
2015-04-26,positive,0.228
2015-04-26,negative,-0.4215
2015-04-26,positive,0.3612
2015-04-26,negative,-0.753
2015-04-26,positive,0.3612
2015-04-26,neutral,0.0
2015-04-26,positive,0.705
2015-04-26,neutral,0.0
2015-04-25,positive,0.7044
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.8126
2015-04-25,positive,0.4939
2015-04-25,neutral,0.0
2015-04-25,negative,-0.25
2015-04-25,positive,0.743
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0387
2015-04-25,positive,0.6369
2015-04-25,negative,-0.4404
2015-04-25,positive,0.5719
2015-04-25,negative,-0.3818
2015-04-25,neutral,0.0
2015-04-25,positive,0.3182
2015-04-25,neutral,0.0
2015-04-25,positive,0.5574
2015-04-25,positive,0.6767
2015-04-25,negative,-0.2411
2015-04-25,positive,0.9776
2015-04-25,negative,-0.4939
2015-04-25,neutral,0.0
2015-04-25,positive,0.936
2015-04-25,positive,0.5994
2015-04-25,positive,0.759
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,negative,-0.9099
2015-04-25,neutral,0.0
2015-04-25,neutral,0.1027
2015-04-25,positive,0.9505
2015-04-25,positive,0.4588
2015-04-25,neutral,0.0
2015-04-25,negative,-0.9752
2015-04-25,neutral,0.0
2015-04-25,negative,-0.3612
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.5106
2015-04-25,negative,-0.2789
2015-04-25,positive,0.3369
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0772
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.9118
2015-04-25,neutral,0.0
2015-04-25,positive,0.7425
2015-04-25,negative,-0.7717
2015-04-25,negative,-0.6666
2015-04-25,positive,0.296
2015-04-25,positive,0.802
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.7269
2015-04-25,positive,0.631
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.7227
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.5267
2015-04-25,negative,-0.6369
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,positive,0.6124
2015-04-25,positive,0.5994
2015-04-25,positive,0.7003
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,negative,-0.3412
2015-04-25,neutral,0.0
2015-04-25,neutral,0.0
2015-04-25,negative,-0.7351
2015-04-25,neutral,0.0
2015-04-25,positive,0.7269
2015-04-25,neutral,0.0
2015-04-25,positive,0.4983
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.8074
2015-04-24,positive,0.8176
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.7269
2015-04-24,positive,0.8126
2015-04-24,neutral,0.0
2015-04-24,negative,-0.5994
2015-04-24,neutral,-0.1154
2015-04-24,positive,0.7003
2015-04-24,neutral,0.0
2015-04-24,neutral,-0.1695
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.4939
2015-04-24,neutral,0.0
2015-04-24,positive,0.9909
2015-04-24,negative,-0.3818
2015-04-24,neutral,0.0
2015-04-24,positive,0.5246
2015-04-24,negative,-0.9692
2015-04-24,positive,0.9151
2015-04-24,positive,0.7574
2015-04-24,positive,0.2023
2015-04-24,negative,-0.5267
2015-04-24,negative,-0.7501
2015-04-24,positive,0.6705
2015-04-24,neutral,0.0
2015-04-24,negative,-0.8503
2015-04-24,positive,0.6705
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.8316
2015-04-24,negative,-0.7506
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,neutral,0.0
2015-04-24,positive,0.6705
2015-04-24,positive,0.34
2015-04-24,positive,0.4939
2015-04-24,negative,-0.5994
2015-04-24,neutral,0.0516
2015-04-24,neutral,0.0
2015-04-24,positive,0.4019
2015-04-24,positive,0.5423
2015-04-24,positive,0.8402
2015-04-24,positive,0.8207
2015-04-24,negative,-0.3182
