date,sentiment
2011-01-31,0.24682453346177877
2011-02-01,0.24387165146934875
2011-02-02,0.2335318742280089
2011-02-03,0.232215268830959
2011-02-04,0.2227886189313163
2011-02-05,0.22828287064601105
2011-02-06,0.22258495517094712
2011-02-07,0.22359596880897487
2011-02-08,0.22653766799740535
2011-02-09,0.22154384870656332
2011-02-10,0.22214038098292074
2011-02-11,0.22063170900868997
2011-02-12,0.22354640087280647
2011-02-13,0.2283392699123805
2011-02-14,0.23036232108542312
2011-02-15,0.2212186872575667
2011-02-16,0.24002268415496358
2011-02-17,0.25165363055106466
2011-02-18,0.2561765626059613
2011-02-19,0.24392446105439392
2011-02-20,0.24759732684331937
2011-02-21,0.24507439320087976
2011-02-22,0.2506241219069778
2011-02-23,0.2502442796838114
2011-02-24,0.25569142237075126
2011-02-25,0.2625724663997995
2011-02-26,0.2639818871669393
2011-02-27,0.267963281086386
2011-02-28,0.27038649148471083
2011-03-01,0.27886759006690276
2011-03-02,0.27453279689522414
2011-03-03,0.2715198357411306
2011-03-04,0.273472719839023
2011-03-05,0.27439779102307293
2011-03-06,0.27517169300021854
2011-03-07,0.2757003017442712
2011-03-08,0.27070863262907124
2011-03-09,0.27524343247081867
2011-03-10,0.27825445204749333
2011-03-11,0.27835658898747223
2011-03-12,0.281540263396871
2011-03-13,0.2779548710865374
2011-03-14,0.2725160005522024
2011-03-15,0.2666523069866134
2011-03-16,0.2602590655577396
2011-03-17,0.24960848416196746
2011-03-18,0.25179477487569996
2011-03-19,0.2506964876131158
2011-03-20,0.24766371805993245
2011-03-21,0.24853601110872378
2011-03-22,0.24557270964706315
2011-03-23,0.23908968981048076
2011-03-24,0.2310276891693573
2011-03-25,0.2342096638860277
2011-03-26,0.2320795067229816
2011-03-27,0.23532133198853802
2011-03-28,0.24275522728762455
2011-03-29,0.25120675161078243
2011-03-30,0.25336481139194655
2011-03-31,0.26160067457274716
2011-04-01,0.25929461346491167
2011-04-02,0.2638476917119544
2011-04-03,0.26623841812270777
2011-04-04,0.2639262617720268
2011-04-05,0.27025145699763753
2011-04-06,0.2738416551382051
2011-04-07,0.285434511906863
2011-04-08,0.28208111595883717
2011-04-09,0.283067523607467
2011-04-10,0.28033372927045375
2011-04-11,0.27246200786901387
2011-04-12,0.26996000338568493
2011-04-13,0.2711131119410271
2011-04-14,0.27102159111920143
2011-04-15,0.2731917028123002
2011-04-16,0.2740366427053319
2011-04-17,0.27677690936266036
2011-04-18,0.27896338995632414
2011-04-19,0.2768964505546693
2011-04-20,0.27318880292421854
2011-04-21,0.26944523446450924
2011-04-22,0.2672698224721726
2011-04-23,0.262206211832193
2011-04-24,0.25891852335493304
2011-04-25,0.2572951712200366
2011-04-26,0.2524228123218655
2011-04-27,0.24605241541570033
2011-04-28,0.24708343951471
2011-04-29,0.24386156191488373
2011-04-30,0.24618411044570693
2011-05-01,0.23797889463455774
2011-05-02,0.23651098663684217
2011-05-03,0.2291623540226354
2011-05-04,0.23333519358021487
2011-05-05,0.22713070588959158
2011-05-06,0.22855052385572044
2011-05-07,0.2343050970882576
2011-05-08,0.23495437466750213
2011-05-09,0.23571121591717983
2011-05-10,0.2392899449449578
2011-05-11,0.24458969904227362
2011-05-12,0.24116834705694312
2011-05-13,0.2400204041494884
2011-05-14,0.24373854334192552
2011-05-15,0.2544097349981396
2011-05-16,0.25516171556421385
2011-05-17,0.258868342312785
2011-05-18,0.2508393612465464
2011-05-19,0.25605387867120877
2011-05-20,0.2533509325714769
2011-05-21,0.24430254784921715
2011-05-22,0.24052513074857146
2011-05-23,0.24150248082285147
2011-05-24,0.23922726358918556
2011-05-25,0.23754696032099257
2011-05-26,0.24273362649351393
2011-05-27,0.24044546315369555
2011-05-28,0.235574534393162
2011-05-29,0.23291548856278746
2011-05-30,0.2302946406447196
2011-05-31,0.22955543620331487
2011-06-01,0.23775430323620086
2011-06-02,0.23860252301886056
2011-06-03,0.2377452360884253
2011-06-04,0.2455853960663398
2011-06-05,0.2495882884468928
2011-06-06,0.24974479839439825
2011-06-07,0.24881292338217184
2011-06-08,0.24411596360834598
2011-06-09,0.23294222115617946
2011-06-10,0.23557807135437453
2011-06-11,0.23207967374724528
2011-06-12,0.22467612620843552
2011-06-13,0.22098123774939618
2011-06-14,0.22516010289791086
2011-06-15,0.21935939073940838
2011-06-16,0.21244513511012741
2011-06-17,0.2128796570492315
2011-06-18,0.20663525811952113
2011-06-19,0.20467657960758714
2011-06-20,0.20109392071175627
2011-06-21,0.20241836869208515
2011-06-22,0.21020681518085596
2011-06-23,0.21461529555568384
2011-06-24,0.21694463172277953
2011-06-25,0.21811638372350178
2011-06-26,0.22293845157520226
2011-06-27,0.22240015072922842
2011-06-28,0.22559914281505022
2011-06-29,0.23742296698028842
2011-06-30,0.23526109131073542
2011-07-01,0.23570219846953774
2011-07-02,0.2389067081783973
2011-07-03,0.23537532061419886
2011-07-04,0.2372520454537071
2011-07-05,0.23323405661450303
2011-07-06,0.22438117994628093
2011-07-07,0.22072109828157774
2011-07-08,0.21738292278910487
2011-07-09,0.2121195825379773
2011-07-10,0.2072425842330329
2011-07-11,0.21520036221856464
2011-07-12,0.20444548719673264
2011-07-13,0.19731285374887758
2011-07-14,0.2016739272004566
2011-07-15,0.19129788640389983
2011-07-16,0.19721627079607568
2011-07-17,0.1961936829388683
2011-07-18,0.1975334352442109
2011-07-19,0.19671185107488043
2011-07-20,0.2038467472410663
2011-07-21,0.20264279649683287
2011-07-22,0.19716359889643373
2011-07-23,0.20270426993903662
2011-07-24,0.20144226538684545
2011-07-25,0.1926221280409706
2011-07-26,0.19888641562629214
2011-07-27,0.19754186362805215
2011-07-28,0.19364763440677646
2011-07-29,0.20276281712909192
2011-07-30,0.19789357639331132
2011-07-31,0.1991990095695878
2011-08-01,0.1970674920615983
2011-08-02,0.20136717652645947
2011-08-03,0.1982571899044723
2011-08-04,0.20288060934814692
2011-08-05,0.20372143834757428
2011-08-06,0.20259953239246145
2011-08-07,0.2044002362482299
2011-08-08,0.21166707726871947
2011-08-09,0.2058513896168674
2011-08-10,0.19652080751790235
2011-08-11,0.19624424830140658
2011-08-12,0.19363255519837483
2011-08-13,0.1860804664937431
2011-08-14,0.18554359461673062
2011-08-15,0.18842212689344906
2011-08-16,0.19015927509569558
2011-08-17,0.19657582061234036
2011-08-18,0.19520830372369324
2011-08-19,0.20280669021397735
2011-08-20,0.20083253934681106
2011-08-21,0.20312250363361675
2011-08-22,0.19791379206858137
2011-08-23,0.19513124386387837
2011-08-24,0.2053770229712854
2011-08-25,0.20707500425522343
2011-08-26,0.20397155915952497
2011-08-27,0.20721976994664265
2011-08-28,0.2073666279055987
2011-08-29,0.20457231172239942
2011-08-30,0.20259666267150844
2011-08-31,0.19711532013123617
2011-09-01,0.20277006265306785
2011-09-02,0.19985316506436623
2011-09-03,0.20471716409843307
2011-09-04,0.2006366440427176
2011-09-05,0.2032785086948517
2011-09-06,0.203464508826123
2011-09-07,0.2005850429370818
2011-09-08,0.19732257701533804
2011-09-09,0.19907800164620953
2011-09-10,0.195179942957299
2011-09-11,0.19751296285438016
2011-09-12,0.19141300531656547
2011-09-13,0.1881976746183136
2011-09-14,0.18503412674896136
2011-09-15,0.17141101355587424
2011-09-16,0.1731510541492202
2011-09-17,0.1679830911564621
2011-09-18,0.16917680215003864
2011-09-19,0.15632829106069634
2011-09-20,0.16804141096525493
2011-09-21,0.1702355741171667
2011-09-22,0.17500204563029692
2011-09-23,0.17338194346388325
2011-09-24,0.180238548181456
2011-09-25,0.17710362199776958
2011-09-26,0.17475653480299344
2011-09-27,0.17460694539169297
2011-09-28,0.1722589500547123
2011-09-29,0.1822284978648579
2011-09-30,0.17371803352797396
2011-10-01,0.17797118388610542
2011-10-02,0.17712377473492333
2011-10-03,0.1874437556014037
2011-10-04,0.17613260225567956
2011-10-05,0.17342202323734196
2011-10-06,0.1671744369955079
2011-10-07,0.16794240046324393
2011-10-08,0.16668033355165168
2011-10-09,0.17385876344290868
2011-10-10,0.18032060254934823
2011-10-11,0.1836946040422921
2011-10-12,0.18340080307901221
2011-10-13,0.17660815906010624
2011-10-14,0.1764493413557975
2011-10-15,0.17594222072861013
2011-10-16,0.17912553201764558
2011-10-17,0.17400495223886905
2011-10-18,0.1839634048081632
2011-10-19,0.18360060916864548
2011-10-20,0.18187178054609907
2011-10-21,0.1915617013984027
2011-10-22,0.18914698334239366
2011-10-23,0.18738265844704413
2011-10-24,0.1883269808453276
2011-10-25,0.19368199818857468
2011-10-26,0.20501104373696444
2011-10-27,0.2091543157528079
2011-10-28,0.2085713374296982
2011-10-29,0.2087991347051549
2011-10-30,0.2126994309144498
2011-10-31,0.21546297585312205
2011-11-01,0.20919889324465363
2011-11-02,0.21065720297522408
2011-11-03,0.21186699254453384
2011-11-04,0.20405841710332234
2011-11-05,0.20965220253151717
2011-11-06,0.19851438515142408
2011-11-07,0.1987235369653525
2011-11-08,0.1898416930999196
2011-11-09,0.18219120470540404
2011-11-10,0.19197940749796089
2011-11-11,0.19595959047639266
2011-11-12,0.1998235130110968
2011-11-13,0.19391409919882102
2011-11-14,0.19248446205660352
2011-11-15,0.19637778621295335
2011-11-16,0.19741625623799866
2011-11-17,0.20315462493788156
2011-11-18,0.2035198562639128
2011-11-19,0.20298428601647495
2011-11-20,0.2131552010660103
2011-11-21,0.20974305908676055
2011-11-22,0.2112789130876487
2011-11-23,0.2116308106515734
2011-11-24,0.20384400667957173
2011-11-25,0.20955134163166278
2011-11-26,0.19964810407976286
2011-11-27,0.19803686898761425
2011-11-28,0.2071115919781369
2011-11-29,0.2022453038423941
2011-11-30,0.20225286003616583
2011-12-01,0.20173119633621336
2011-12-02,0.1989583063473903
2011-12-03,0.19569591622222263
2011-12-04,0.19748054746413418
2011-12-05,0.19844072625251727
2011-12-06,0.20290955268386862
2011-12-07,0.21063248639336268
2011-12-08,0.21630827496101562
2011-12-09,0.2112017186540714
2011-12-10,0.22158907347072013
2011-12-11,0.22518630173361362
2011-12-12,0.2231888968535241
2011-12-13,0.2242021736604759
2011-12-14,0.22621968202330506
2011-12-15,0.21580824480563254
2011-12-16,0.21943205192215698
2011-12-17,0.21893736527440133
2011-12-18,0.22056774529240816
2011-12-19,0.22213316244915005
2011-12-20,0.2180992835745944
2011-12-21,0.2121105617848226
2011-12-22,0.20182096224869658
2011-12-23,0.20734837784599264
2011-12-24,0.20044548415713895
2011-12-25,0.2076086039712139
2011-12-26,0.20497120046753334
2011-12-27,0.20908444792261197
2011-12-28,0.2147695931704209
2011-12-29,0.22613166834558723
2011-12-30,0.22842399095843302
2011-12-31,0.23811903089848577
2012-01-01,0.24145858230404402
2012-01-02,0.24850356302048565
2012-01-03,0.2514157606324912
2012-01-04,0.2464551479298859
2012-01-05,0.2493539705427318
2012-01-06,0.2477273314321838
2012-01-07,0.2589803468685415
2012-01-08,0.25372155887519765
2012-01-09,0.2520551553715171
2012-01-10,0.24947327680302217
2012-01-11,0.2446589567698314
2012-01-12,0.24861822950998477
2012-01-13,0.25167412997385874
2012-01-14,0.2471525513912268
2012-01-15,0.24076144259699242
2012-01-16,0.2345373467667214
2012-01-17,0.23971719589669735
2012-01-18,0.24114907506162142
2012-01-19,0.24477731074957457
2012-01-20,0.2438884449604735
2012-01-21,0.23582916958154063
2012-01-22,0.24143833516199367
2012-01-23,0.24221093028190424
2012-01-24,0.24339839133641844
2012-01-25,0.24364362467270168
2012-01-26,0.2442645382905695
2012-01-27,0.2402094704834146
2012-01-28,0.14793636363636364
2012-01-29,0.30062
2012-01-30,0.193722
2012-01-31,0.260222
2012-02-01,0.32345599999999997
2012-02-02,0.267068
2012-02-03,0.306027
2012-02-04,0.18196857142857142
2012-02-05,0.12308823529411764
2012-02-06,0.227303
2012-02-07,0.206046
2012-02-08,0.20081
2012-02-09,0.107113
2012-02-10,0.322915
2012-02-11,0.15470352941176468
2012-02-12,0.19538863636363638
2012-02-13,0.35515
2012-02-14,0.32738300000000004
2012-02-15,0.27368
2012-02-16,0.252247
2012-02-17,0.27226
2012-02-18,0.22981666666666667
2012-02-19,0.11245857142857142
2012-02-20,0.16522823529411765
2012-02-21,0.211796
2012-02-22,0.246599
2012-02-23,0.258027
2012-02-24,0.341657
2012-02-25,0.20039186046511626
2012-02-26,0.19359066666666666
2012-02-27,0.26298
2012-02-28,0.213987
2012-02-29,0.26505
2012-03-01,0.137163
2012-03-02,0.222305
2012-03-03,0.21661882352941178
2012-03-04,0.1114418918918919
2012-03-05,0.162274
2012-03-06,0.20032600000000003
2012-03-07,0.24382500000000001
2012-03-08,0.231124
2012-03-09,0.270207
2012-03-10,0.17845897435897437
2012-03-11,0.10761111111111112
2012-03-12,0.13302999999999998
2012-03-13,0.299881
2012-03-14,0.191616
2012-03-15,0.278429
2012-03-16,0.208918
2012-03-17,0.2321597222222222
2012-03-18,0.019874647887323946
2012-03-19,0.274891
2012-03-20,0.24495799999999998
2012-03-21,0.241889
2012-03-22,0.155943
2012-03-23,0.154694
2012-03-24,0.07948243243243243
2012-03-25,0.06327654320987654
2012-03-26,0.16243
2012-03-27,0.19484300000000002
2012-03-28,0.07485699999999999
2012-03-29,0.285747
2012-03-30,0.252147
2012-03-31,0.10309863013698631
2012-04-01,0.17919213483146068
2012-04-02,0.255004
2012-04-03,0.250483
2012-04-04,0.184243
2012-04-05,0.177086
2012-04-06,0.208838
2012-04-07,0.11879672131147542
2012-04-08,0.37775128205128206
2012-04-09,0.222615
2012-04-10,0.22818100000000002
2012-04-11,0.203994
2012-04-12,0.141622
2012-04-13,0.251464
2012-04-14,0.1666126984126984
2012-04-15,0.1852268656716418
2012-04-16,0.095511
2012-04-17,0.207496
2012-04-18,0.22075399999999998
2012-04-19,0.31979799999999997
2012-04-20,0.256205
2012-04-21,0.17652432432432433
2012-04-22,0.1853590909090909
2012-04-23,0.183796
2012-04-24,0.24435300000000001
2012-04-25,0.21864799999999998
2012-04-26,0.20159500000000002
2012-04-27,0.18063300000000002
2012-04-28,0.25098815789473683
2012-04-29,0.16405616438356166
2012-04-30,0.1891
2012-05-01,0.225086
2012-05-02,0.127094
2012-05-03,0.18783999999999998
2012-05-04,0.19426100000000002
2012-05-05,0.275131884057971
2012-05-06,0.18573108108108108
2012-05-07,0.258843
2012-05-08,0.130657
2012-05-09,0.280723
2012-05-10,0.22966699999999998
2012-05-11,0.216217
2012-05-12,0.18343191489361702
2012-05-13,0.1925988636363636
2012-05-14,0.167729
2012-05-15,0.186121
2012-05-16,0.225348
2012-05-17,0.1943
2012-05-18,0.210946
2012-05-19,0.21490845070422535
2012-05-20,0.1330910447761194
2012-05-21,0.246603
2012-05-22,0.239245
2012-05-23,0.188832
2012-05-24,0.157105
2012-05-25,0.22172899999999998
2012-05-26,0.13447599999999998
2012-05-27,0.204304
2012-05-28,0.2260906976744186
2012-05-29,0.20569700000000002
2012-05-30,0.290786
2012-05-31,0.17967300000000003
2012-06-01,0.263391
2012-06-02,0.19683188405797103
2012-06-03,0.20499101123595506
2012-06-04,0.149849
2012-06-05,0.171113
2012-06-06,0.150958
2012-06-07,0.19575900000000002
2012-06-08,0.236064
2012-06-09,0.09934266666666668
2012-06-10,0.19444117647058823
2012-06-11,0.225745
2012-06-12,0.274064
