date,compound
2011-03-28,-0.1516986355598134
2011-03-29,-0.2674563137045421
2011-03-30,-0.0372658051428025
2011-03-31,-0.2877665865691454
2011-04-01,-0.3070185929382479
2011-04-02,0.0
2011-04-03,0.0
2011-04-04,-0.1198024636017134
2011-04-05,-0.1516552963434183
2011-04-06,-0.1675644852791401
2011-04-07,-0.1697006052145983
2011-04-08,-0.2233902203373385
2011-04-09,0.0
2011-04-10,0.0
2011-04-11,-0.2966007633741382
2011-04-12,-0.2211333367778054
2011-04-13,-0.283714933546051
2011-04-14,-0.1538433801296179
2011-04-15,-0.245894842900237
2011-04-16,0.0
2011-04-17,0.0
2011-04-18,-0.3024133224016576
2011-04-19,-0.2642933832091602
2011-04-20,-0.2077223229178423
2011-04-21,-0.2879941652864299
2011-04-22,-0.3107779222607917
2011-04-23,0.0
2011-04-24,0.0
2011-04-25,-0.2275738254546036
2011-04-26,-0.2295041102692613
2011-04-27,-0.2916533502276447
2011-04-28,-0.2907409576268014
2011-04-29,-0.2364171472859089
2011-04-30,0.0
2011-05-01,0.0
2011-05-02,-0.3727141115240656
2011-05-03,-0.371313387008424
2011-05-04,-0.3180031740451463
2011-05-05,-0.2793769271652315
2011-05-06,-0.2391639783183783
2011-05-07,0.0
2011-05-08,0.0
2011-05-09,-0.1477051725919867
2011-05-10,-0.1987793978743816
2011-05-11,-0.2818069184717883
2011-05-12,-0.2721137364120269
2011-05-13,-0.3523360984889925
2011-05-14,0.0
2011-05-15,0.0
2011-05-16,-0.2751165917468202
2011-05-17,-0.2981902874586703
2011-05-18,-0.2507022186109617
2011-05-19,-0.344080131118731
2011-05-20,-0.2376955311147482
2011-05-21,0.0
2011-05-22,0.0
2011-05-23,-0.1579251854359146
2011-05-24,-0.2905054172454905
2011-05-25,-0.250887052148725
2011-05-26,-0.2289907557090131
2011-05-27,-0.3174369274025457
2011-05-28,0.0
2011-05-29,0.0
2011-05-30,-0.2685074700772006
2011-05-31,-0.2864814607995762
2011-06-01,-0.2806870014333742
2011-06-02,-0.3513122137037164
2011-06-03,-0.288438923046925
2011-06-04,0.0
2011-06-05,0.0
2011-06-06,-0.2514460091904797
2011-06-07,-0.1760382201986535
2011-06-08,-0.2161894573592868
2011-06-09,-0.121435403383052
2011-06-10,-0.3557940332664234
2011-06-11,0.0
2011-06-12,0.0
2011-06-13,-0.2252940532553449
2011-06-14,-0.2810429695987432
2011-06-15,-0.1211137795958669
2011-06-16,-0.3615065342670728
2011-06-17,-0.3645219698958474
2011-06-18,0.0
2011-06-19,0.0
2011-06-20,-0.345754006304077
2011-06-21,-0.4681293792622981
2011-06-22,-0.3406499439199733
2011-06-23,-0.3596486162027624
2011-06-24,-0.2871715539806976
2011-06-25,0.0
2011-06-26,0.0
2011-06-27,-0.2721041835901708
2011-06-28,-0.1495491153171328
2011-06-29,-0.2237634834799154
2011-06-30,-0.3460607558950618
2011-07-01,-0.371849158754595
2011-07-02,0.0
2011-07-03,0.0
2011-07-04,-0.2606464118230782
2011-07-05,-0.405598998014907
2011-07-06,-0.1534004743541627
2011-07-07,-0.2054552475663084
2011-07-08,-0.3371942539232788
